text,preprocessed_text,sentiment,confidence,favorite_count,created_at,location,username,source_dataset
@onikatanyajawab well aku pribadi ga terlalu ngikutin update soal boikot ini. aku jg boikot beberapa brand for personal reason krn pernah lihat brand itu dipakai tentara israel saat mereka nembakin org2 palestine tp aku bukan tipe yg koar2 bgt ke org lain. mo boikot silakan engga jg terserah.,well aku pribadi ga terlalu ngikutin update soal boikot ini aku jg boikot beberapa brand for personal reason krn pernah lihat brand itu dipakai tentara israel saat mereka nembakin org2 palestine tp aku bukan tipe yg koar2 bgt ke org lain mo boikot silakan engga jg terserah,positive,0.9850389957427979,0,Tue Nov 12 01:48:27 +0000 2024,Indonesia,koujipaw,uploaded_data
@onikatanyajawab mgkin kfc masuk daftar boikot tapi bukan target utama. target utama tuh dibuat karena mereka punya peran yg besar dibanding brand/perusahaan2 lain. kiranya begitu. ya kalo mau boikot semua yg terafiliasi sm israel boleh aja ada aplikasinya daftar brand/company (aq lupa namanya),mgkin kfc masuk daftar boikot tapi bukan target utama target utama tuh dibuat karena mereka punya peran yg besar dibanding brand perusahaan2 lain kiranya begitu ya kalo mau boikot semua yg terafiliasi sm israel boleh aja ada aplikasinya daftar brand company aq lupa namanya,positive,0.7740763425827026,0,Tue Nov 12 01:46:10 +0000 2024,Indonesia,koujipaw,uploaded_data
@AhlulQohwah Yang turut bikin heran kok produk Apple Google Adidas Nike AMD Intel yang sumbangan revenue ke Israel nya lebih besar dibanding KFC dan MCD kok gak pernah kena isu boikot ya?,yang turut bikin heran kok produk apple google adidas nike amd intel yang sumbangan revenue ke israel nya lebih besar dibanding kfc dan mcd kok gak pernah kena isu boikot ya,positive,0.9768532514572144,9,Tue Nov 12 01:38:15 +0000 2024,"DKI Jakarta, Indonesia",andrepolins,uploaded_data
Boikot Israel. Jangan jual minyak pada Israel.,boikot israel jangan jual minyak pada israel,positive,0.9884467124938965,0,Tue Nov 12 01:23:56 +0000 2024,말레이시아  Republik Idea ,IlliFadli,uploaded_data
@JohnAarivEd Boikot itu cm proxy war. Lbh baik perang lgs targetny jelas klo g bs war minimal konsisten krm bantuan ke palestina drpd boikot produk lokal krn portfolio israel itu besar &amp; dimana2 dr medsos perangkat OS dll. Aset blackrock jg bak samudera yg ga bkl ngefek ol boikot2an,boikot itu cm proxy war lbh baik perang lgs targetny jelas klo g bs war minimal konsisten krm bantuan ke palestina drpd boikot produk lokal krn portfolio israel itu besar amp dimana2 dr medsos perangkat os dll aset blackrock jg bak samudera yg ga bkl ngefek ol boikot2an,positive,0.9770854711532593,0,Tue Nov 12 01:22:53 +0000 2024,Indonesia,symbian_000,uploaded_data
@AaronDVankov ya sudah ente borong donk ente aje gak mau beli malah suruh orang-orang beli..............mikir ! Ngapain marah-marah sama yg boikot krn ente punya kesadaran kayak gitu ajaklah teman-teman seperjuangan dan sekeyakinan utk dukung israel ,ya sudah ente borong donk ente aje gak mau beli malah suruh orang orang beli mikir ngapain marah marah sama yg boikot krn ente punya kesadaran kayak gitu ajaklah teman teman seperjuangan dan sekeyakinan utk dukung israel,positive,0.9891604781150818,0,Tue Nov 12 01:17:55 +0000 2024,,sin2023chan,uploaded_data
@siregar_najeges KFC bukan termasuk brand yg pro Israel. Jadi mau buikat boikot ya ga ngaruh. Kalo ada penurunan keuntungan sama harus PHK ya itu kayanya ada sesuatu yg salah dari bisnisnya. Bukan karena boikot produk isriwil,kfc bukan termasuk brand yg pro israel jadi mau buikat boikot ya ga ngaruh kalo ada penurunan keuntungan sama harus phk ya itu kayanya ada sesuatu yg salah dari bisnisnya bukan karena boikot produk isriwil,positive,0.9955926537513733,0,Tue Nov 12 00:30:20 +0000 2024,,nyaricerita,uploaded_data
@AhlulQohwah @NdaraKaji Tidak usah saling menyalahkan yg mau boikot monggo yg tdk jg gpp. Bahkan di israel sendiri mcd diboikot.Gerakan boikot bukan semata utk membuat bangkrut tapi sebagai dukungan protes rakyat biasa menentang genoside isrwl atas palestine. https://t.co/St3BiECzfg,tidak usah saling menyalahkan yg mau boikot monggo yg tdk jg gpp bahkan di israel sendiri mcd diboikot gerakan boikot bukan semata utk membuat bangkrut tapi sebagai dukungan protes rakyat biasa menentang genoside isrwl atas palestine,positive,0.7477513551712036,5,Tue Nov 12 00:27:19 +0000 2024,"East Java, ID",langit_biru78,uploaded_data
@agisnimk bener banget itu bukan tanggung jawab konsumen. contoh lah Puma. mereka berhenti support Israel krn takut produk mereka penjualannya merosot. kalo emang KFC mau bertahan melawan netizen boikot ya mrk kudu berhenti support israel. gtu gak sih logika sederhananya?,bener banget itu bukan tanggung jawab konsumen contoh lah puma mereka berhenti support israel krn takut produk mereka penjualannya merosot kalo emang kfc mau bertahan melawan netizen boikot ya mrk kudu berhenti support israel gtu gak sih logika sederhananya,positive,0.9988465309143066,2,Tue Nov 12 00:07:42 +0000 2024,,kikiesmosi,uploaded_data
@AaronDVankov Cara kerja boikot aja lu masih tolol memahaminya. Boikot itu bukan serta merta total. Amerika itu kalau boikot korut China Iran sama Rusia juga bukan total. Asimetris war Israel kok ngomongin munafik2 malah nyuruh boikot x. Yah bodoh,cara kerja boikot aja lu masih tolol memahaminya boikot itu bukan serta merta total amerika itu kalau boikot korut china iran sama rusia juga bukan total asimetris war israel kok ngomongin munafik2 malah nyuruh boikot x yah bodoh,positive,0.9993615746498108,3,Tue Nov 12 00:00:34 +0000 2024,indonesia,LaLa_Jasmi,uploaded_data
..Keluarkan Israel dari PBB dan adili Netanyahu dkk atas kejahatan kemanusiaannya. 4. Putuskan hubungan dagang dan diplomasi dengan Israel boikot semua perusahaan yg mendukung kejahatan Israel atas Palestina. https://t.co/Kyt6IqUg0J,keluarkan israel dari pbb dan adili netanyahu dkk atas kejahatan kemanusiaannya 4 putuskan hubungan dagang dan diplomasi dengan israel boikot semua perusahaan yg mendukung kejahatan israel atas palestina,positive,0.6276389360427856,14,Mon Nov 11 22:21:07 +0000 2024,"Yogyakarta, Indonesia",sahabatalaqsha,uploaded_data
@AhlulQohwah Jika memang faktor utama kerugian ini adalah boikot maka saran buat KFC : bikin kampanye Free Palestine dan kayaknya ga perlu nyudutin Israel kalau itu dirasa hal yg memberatkan. Seharusnya dgn begitu laba bisa naik lagi ‍️,jika memang faktor utama kerugian ini adalah boikot maka saran buat kfc bikin kampanye free palestine dan kayaknya ga perlu nyudutin israel kalau itu dirasa hal yg memberatkan seharusnya dgn begitu laba bisa naik lagi,negative,0.6405228972434998,1,Mon Nov 11 22:19:24 +0000 2024,INDONESIA,rizky_wahyu,uploaded_data
@siregar_najeges tolol sih anda kalau boikot yang ngedukung zionis tapi masih main twitter atau X udah jelas yang pumya ngedukung israel secara terang-terangan dongonya sampe mencapai dunia paralel,tolol sih anda kalau boikot yang ngedukung zionis tapi masih main twitter atau x udah jelas yang pumya ngedukung israel secara terang terangan dongonya sampe mencapai dunia paralel,positive,0.9980608820915222,0,Mon Nov 11 20:50:53 +0000 2024,in your head,Helloari666,uploaded_data
@GoodNewsJurnal Alhamdulillah yuk gas lagi tetap boikot produk-produk Israel dan sekutunya bukti pendukung Zionis di indo udah mulai panik mereka mempropagandakan alasan pengangguran dengan boikot padahal pembunuhan jauh lebih kejam dari sekedar tak makan,alhamdulillah yuk gas lagi tetap boikot produk produk israel dan sekutunya bukti pendukung zionis di indo udah mulai panik mereka mempropagandakan alasan pengangguran dengan boikot padahal pembunuhan jauh lebih kejam dari sekedar tak makan,positive,0.998753547668457,2,Mon Nov 11 19:40:12 +0000 2024,,sabik_tarh83312,uploaded_data
@RFRiyadii @zenrs Rang Israel tapi lucu lucu. Sekarang boikot sendiri. Harusnya sekalian diboikot orang lain juga. https://t.co/agFEMMCQYH,rang israel tapi lucu lucu sekarang boikot sendiri harusnya sekalian diboikot orang lain juga,positive,0.9992268085479736,0,Mon Nov 11 18:41:59 +0000 2024,,_haye_,uploaded_data
@siregar_najeges Israel masih bombardir tuh ga ngaruh boikot Malah kalian para manusia sok suci bikin dosa dimana mayoritas pegawai KFC dll pasti beragama islam dan rejekinya kalian hilangkan dgn aksi biadab kalian!ingat ya Tuhan tidak tidur jika rakyat kecil disakiti Dia akan balas berlipat2,israel masih bombardir tuh ga ngaruh boikot malah kalian para manusia sok suci bikin dosa dimana mayoritas pegawai kfc dll pasti beragama islam dan rejekinya kalian hilangkan dgn aksi biadab kalian ingat ya tuhan tidak tidur jika rakyat kecil disakiti dia akan balas berlipat2,positive,0.9994675517082214,0,Mon Nov 11 18:21:00 +0000 2024,,NkriStrikes,uploaded_data
@AaronDVankov apasi lu emg udah ketutup bgt mata hati ny y. ga perna liat sekejam apa pembantaian israel? anak kecill lhoo bahkan bayi kena tindas kehilangan kepala.. boikot itu perlu dodol. itu salah satu bentuk penolakan kita. Pekerjaan itu bisa dicari gw tau susah tp pasti ada jalannya.,apasi lu emg udah ketutup bgt mata hati ny y ga perna liat sekejam apa pembantaian israel anak kecill lhoo bahkan bayi kena tindas kehilangan kepala boikot itu perlu dodol itu salah satu bentuk penolakan kita pekerjaan itu bisa dicari gw tau susah tp pasti ada jalannya,positive,0.9992978572845459,0,Mon Nov 11 16:46:22 +0000 2024,,dilssbgd,uploaded_data
@_devalo Kemunafikan nya org2 soal kaya gini mirip2 org yg suka nyenggol orang buat boikot produk israel sedangkan dia aja ga peduli twt nya cuma jadi ajang engagement doang alias caper lo babi.,kemunafikan nya org2 soal kaya gini mirip2 org yg suka nyenggol orang buat boikot produk israel sedangkan dia aja ga peduli twt nya cuma jadi ajang engagement doang alias caper lo babi,positive,0.9994195699691772,0,Mon Nov 11 16:05:54 +0000 2024,"Calabasas, CA",B_ravo11,uploaded_data
Mengapa Israel Hanya Bisa Dikalahkan dengan Boikot? Ini Alasannya https://t.co/mYN6cphYO0,mengapa israel hanya bisa dikalahkan dengan boikot ini alasannya,positive,0.9982726573944092,0,Mon Nov 11 16:00:42 +0000 2024,Indonesia,MSNindonesia,uploaded_data
@LoudMinorities Lu posting kayak gini makin kuat aja yg Boikot. Karena bangkrut ketar ketir juga kan lu pendukung Israel berarti kami gak sia2 boikot produk Israel wkwkw. Kontol lu,lu posting kayak gini makin kuat aja yg boikot karena bangkrut ketar ketir juga kan lu pendukung israel berarti kami gak sia2 boikot produk israel wkwkw kontol lu,positive,0.9986018538475037,0,Mon Nov 11 15:37:29 +0000 2024,,JhonQori,uploaded_data
@khaleesist @fullmoonfolks Biasalah playing victim km mb.. Yg boikot gk sbrpa kyk seolah2 dunia menimpamu.. Biasain aje kyk elu yg biasa aja liat anak2 palestine di berangus israel. Cuman diboikot kok blm dibunuh dan dibom kyk anak2 palestine. Gk usah cemen dan sok pling kasian ama naseb pekerja KFC,biasalah playing victim km mb yg boikot gk sbrpa kyk seolah2 dunia menimpamu biasain aje kyk elu yg biasa aja liat anak2 palestine di berangus israel cuman diboikot kok blm dibunuh dan dibom kyk anak2 palestine gk usah cemen dan sok pling kasian ama naseb pekerja kfc,positive,0.9990315437316895,7,Mon Nov 11 15:35:50 +0000 2024,,SIB3CK,uploaded_data
@AaronDVankov Gmn gw sj duit2 gw hidup2 gw berhak lah milih utk boikot. Emang 32 rb org mati oleh zionis israel mikirn jg? Brp ribu hektar tnh yg dicuri dr rakyat palestine emang pemilik KFC mikrn jg? LANJUT BOIKOT!!!,gmn gw sj duit2 gw hidup2 gw berhak lah milih utk boikot emang 32 rb org mati oleh zionis israel mikirn jg brp ribu hektar tnh yg dicuri dr rakyat palestine emang pemilik kfc mikrn jg lanjut boikot,positive,0.9987271428108215,0,Mon Nov 11 08:59:59 +0000 2024,Jateng,HabsimAnwaru,uploaded_data
@notgutawa @siregar_najeges gw tuh menolak boikot 100% karna gw tau israel ga akan bisa kalah orang2 palestine yang takdirnya harus mati bakal akan mati. Udsh tertulis begitu. Bangsa israel itu kesayangan tuhan guys,gw tuh menolak boikot 100 karna gw tau israel ga akan bisa kalah orang2 palestine yang takdirnya harus mati bakal akan mati udsh tertulis begitu bangsa israel itu kesayangan tuhan guys,positive,0.9704918265342712,0,Mon Nov 11 08:53:41 +0000 2024,,willynana,uploaded_data
@siregar_najeges Malah sodaramu yang diPHK.. Sekarang kau mau ngurusin saudara2mu yang di PHK gara2 boikot Kontolmu itu..? Goblok.. Israel tetap aja nyerang dan gak abis amunisinya.. Kalo mo boikot ya langsung aja boikot Produk Israel..,malah sodaramu yang diphk sekarang kau mau ngurusin saudara2mu yang di phk gara2 boikot kontolmu itu goblok israel tetap aja nyerang dan gak abis amunisinya kalo mo boikot ya langsung aja boikot produk israel,positive,0.9994310736656189,0,Mon Nov 11 08:52:15 +0000 2024,,matodius_woda,uploaded_data
Kekuatan Israel tidak bersifat inheren tapi bersyarat - bergantung pada modal asing perisai diplomatik dan akses pasar. Gerakan divestasi sanksi dan boikot mengikis fondasi ini menantang Israel melalui penolakan partisipasi dalam sirkuit ekonomi global. &gt;&gt;,kekuatan israel tidak bersifat inheren tapi bersyarat bergantung pada modal asing perisai diplomatik dan akses pasar gerakan divestasi sanksi dan boikot mengikis fondasi ini menantang israel melalui penolakan partisipasi dalam sirkuit ekonomi global gt gt,neutral,0.9988608360290527,7,Mon Nov 11 08:44:06 +0000 2024,Indonesia,Vendra_Deje,uploaded_data
 Negara Israel lebih dari sekadar kekuatan militer; negara ini adalah proyek kekaisaran yg terjalin erat dgn modal global dan kendali hegemonik Barat atas Timur Tengah. ~Al Mayadeen Kenapa gerakan boikot sumber ekonomi yg mensubsidi Israel penting? &gt;&gt; https://t.co/hbdtzDlcmJ,negara israel lebih dari sekadar kekuatan militer negara ini adalah proyek kekaisaran yg terjalin erat dgn modal global dan kendali hegemonik barat atas timur tengah al mayadeen kenapa gerakan boikot sumber ekonomi yg mensubsidi israel penting gt gt,positive,0.45897290110588074,40,Mon Nov 11 08:44:03 +0000 2024,Indonesia,Vendra_Deje,uploaded_data
@ust_muslih Israel be like = Ga ngefek lah loe boikot KFC yang rugi juga karyawan lokal dan pemasok bahan baku lokal kalian juga lah Israel tetep aja dapat kucuran dana dari US dan sekutunya dan terbesar dari jualan teknologi wkwkkwk Otak para Hamaz Pesek apa sampe situ sih!,israel be like ga ngefek lah loe boikot kfc yang rugi juga karyawan lokal dan pemasok bahan baku lokal kalian juga lah israel tetep aja dapat kucuran dana dari us dan sekutunya dan terbesar dari jualan teknologi wkwkkwk otak para hamaz pesek apa sampe situ sih,positive,0.9991024732589722,5,Mon Nov 11 08:39:17 +0000 2024,,Anti_Kadroenz,uploaded_data
@izichann Ada @BDSmovement gerakan internasional buat boikot divestasi dan sanksi terhadap Israel. Disitu jelas apa aja yg perlu diboikot kenapa di boikot dan tujuannya apa.,ada gerakan internasional buat boikot divestasi dan sanksi terhadap israel disitu jelas apa aja yg perlu diboikot kenapa di boikot dan tujuannya apa,positive,0.9024143218994141,0,Mon Nov 11 08:32:49 +0000 2024,,ReshaJung,uploaded_data
@dinayics @BISMOLICIOUS @ssasabear @Arteveux @TEDJ0E_ @Robbi_07 @AaronDVankov Anggaran Kementarian Pertahanan Israel hampir seluruhnya dari pajak yg dipungut dari warga negara Israel. Sisanya hibah dari pemerintah Amerika Serikat bukan dari perusahaan F &amp; B. Boikot gak akan pengaruh sedikit pun secara militer. Yg rugi perusahaan &amp; karyawan yg diboikot.,anggaran kementarian pertahanan israel hampir seluruhnya dari pajak yg dipungut dari warga negara israel sisanya hibah dari pemerintah amerika serikat bukan dari perusahaan f amp b boikot gak akan pengaruh sedikit pun secara militer yg rugi perusahaan amp karyawan yg diboikot,positive,0.9931297898292542,0,Mon Nov 11 08:25:48 +0000 2024,Volksrepublic Indonesien,Siiplaaah,uploaded_data
@Siiplaaah @BISMOLICIOUS @ssasabear @Arteveux @TEDJ0E_ @Robbi_07 @AaronDVankov Sponsor or donatur israel tuh ga cm 1 perusahaan fyi jd wajar kalo israel msh punya banyak amunisi. Tp dgn boikot yg sukses bs mengurangi 1 per 1 donatur or sponsor israel.,sponsor or donatur israel tuh ga cm 1 perusahaan fyi jd wajar kalo israel msh punya banyak amunisi tp dgn boikot yg sukses bs mengurangi 1 per 1 donatur or sponsor israel,negative,0.6361600160598755,0,Mon Nov 11 08:19:08 +0000 2024,Indonesia,dinayics,uploaded_data
@BISMOLICIOUS @ssasabear @Arteveux @dinayics @TEDJ0E_ @Robbi_07 @AaronDVankov Iya memang terserah kalian. Saya cuma mennyampaikan fakta bahwa boikot kalian sama sekali tidak menurunkan intensitas operasi militer Israel justru mempersulit sesama bangsa sendiri.,iya memang terserah kalian saya cuma mennyampaikan fakta bahwa boikot kalian sama sekali tidak menurunkan intensitas operasi militer israel justru mempersulit sesama bangsa sendiri,positive,0.9985747337341309,0,Mon Nov 11 08:07:15 +0000 2024,Volksrepublic Indonesien,Siiplaaah,uploaded_data
Setahun Genosida di Gaza Sukamta: Terus Dukung Palestina dan Boikot Israel‼️ Anggota Fraksi Partai Keadilan Sejahtera (F-PKS) DPR RI Sukamta menyampaikan keprihatinan mendalam dan kecaman keras terhadap krisis kemanusiaan yang terus berlangsung di Palestina. https://t.co/pw6gHDwd0v,setahun genosida di gaza sukamta terus dukung palestina dan boikot israel anggota fraksi partai keadilan sejahtera f pks dpr ri sukamta menyampaikan keprihatinan mendalam dan kecaman keras terhadap krisis kemanusiaan yang terus berlangsung di palestina,neutral,0.9909041523933411,0,Mon Nov 11 07:54:52 +0000 2024,"Kuningan, Indonesia",wawanromliansah,uploaded_data
@ErwinIsHere @sangkahuni @AfrizaMunaf @Nis165270 @AaronDVankov @sakitnpd Ya dah lah ya hak kita mau boikot produk apapun yg support israel terrorist dan terbukti rugi Milyaran mereka Alhamdulillah Semoga Palestine Merdeka segera sesuai amanah pembukaan UUD 1945. Kita tetap pakai X utk menyuarakan anti zionist israel terrorist ,ya dah lah ya hak kita mau boikot produk apapun yg support israel terrorist dan terbukti rugi milyaran mereka alhamdulillah semoga palestine merdeka segera sesuai amanah pembukaan uud 1945 kita tetap pakai x utk menyuarakan anti zionist israel terrorist,negative,0.5254529714584351,0,Mon Nov 11 07:51:37 +0000 2024,,heffheven,uploaded_data
